Time,Fuel Use: Electricity: Total,Fuel Use: Natural Gas: Total,End Use: Electricity: Heating Fans/Pumps,End Use: Electricity: Cooling,End Use: Electricity: Cooling Fans/Pumps,End Use: Electricity: Hot Water,End Use: Electricity: Lighting Interior,End Use: Electricity: Lighting Exterior,End Use: Electricity: Mech Vent,End Use: Electricity: Refrigerator,End Use: Electricity: Dishwasher,End Use: Electricity: Clothes Washer,End Use: Electricity: Clothes Dryer,End Use: Electricity: Range/Oven,End Use: Electricity: Television,End Use: Electricity: Plug Loads,End Use: Natural Gas: Heating,Emissions: CO2e: RESNET: Total,Emissions: CO2e: RESNET: Electricity,Emissions: CO2e: RESNET: Natural Gas,Emissions: NOx: RESNET: Total,Emissions: NOx: RESNET: Electricity,Emissions: NOx: RESNET: Natural Gas,Emissions: SO2: RESNET: Total,Emissions: SO2: RESNET: Electricity,Emissions: SO2: RESNET: Natural Gas,Hot Water: Clothes Washer,Hot Water: Dishwasher,Hot Water: Fixtures,Hot Water: Distribution Waste,Load: Heating: Delivered,Load: Cooling: Delivered,Load: Hot Water: Delivered,Component Load: Heating: Ceilings,Component Load: Heating: Walls,Component Load: Heating: Rim Joists,Component Load: Heating: Foundation Walls,Component Load: Heating: Doors,Component Load: Heating: Windows,Component Load: Heating: Slabs,Component Load: Heating: Internal Mass,Component Load: Heating: Infiltration,Component Load: Heating: Mechanical Ventilation,Component Load: Heating: Internal Gains,Component Load: Cooling: Ceilings,Component Load: Cooling: Walls,Component Load: Cooling: Rim Joists,Component Load: Cooling: Foundation Walls,Component Load: Cooling: Doors,Component Load: Cooling: Windows,Component Load: Cooling: Slabs,Component Load: Cooling: Internal Mass,Component Load: Cooling: Infiltration,Component Load: Cooling: Natural Ventilation,Component Load: Cooling: Mechanical Ventilation,Component Load: Cooling: Internal Gains,Temperature: Attic - Vented,Temperature: Living Space,Airflow: Infiltration,Airflow: Mechanical Ventilation,Airflow: Natural Ventilation,Weather: Drybulb Temperature,Weather: Wetbulb Temperature,Weather: Relative Humidity,Weather: Wind Speed,Weather: Diffuse Solar Radiation,Weather: Direct Solar Radiation
2007-06-30T09:00:00,2.37,0.0,0.0,0.55,0.23,0.69,0.29,0.02,0.03,0.08,0.02,0.02,0.14,0.05,0.05,0.24,0.0,0.52465,0.52465,0.0,0.0017,0.0017,0.0,0.00097,0.00097,0.0,0.38,0.25,2.0,0.7,0.0,4.97,1.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.79,-1.04,-0.04,1.82,0.15,8.53,-1.59,-3.86,0.29,0.0,0.16,2.49,97.45,78.0,37.19,26.91,0.0,87.08,56.7,15.0,3.36,28.21,277.06
2007-06-30T10:00:00,2.38,0.0,0.0,0.85,0.25,0.34,0.28,0.01,0.03,0.08,0.02,0.02,0.16,0.05,0.06,0.24,0.0,0.49489,0.49489,0.0,0.00168,0.00168,0.0,0.00096,0.00096,0.0,0.37,0.22,1.66,0.59,0.0,7.23,1.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.03,-0.6,0.0,1.71,0.19,8.32,-1.75,-2.88,0.54,0.0,0.27,2.5,107.22,78.0,47.84,26.91,0.0,91.04,57.34,12.0,4.7,32.97,269.45
2007-06-30T11:00:00,2.5,0.0,0.0,0.94,0.32,0.34,0.27,0.01,0.03,0.08,0.02,0.02,0.16,0.05,0.06,0.25,0.0,0.51949,0.51949,0.0,0.00179,0.00179,0.0,0.00102,0.00102,0.0,0.33,0.18,1.4,0.49,0.0,7.96,1.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.01,0.05,1.64,0.22,5.83,-1.85,-1.56,0.64,0.0,0.36,2.53,108.14,78.0,53.76,26.91,0.0,91.94,56.67,10.0,6.93,38.67,172.45
2007-06-30T12:00:00,2.83,0.0,0.0,1.23,0.31,0.33,0.26,0.01,0.03,0.09,0.01,0.02,0.15,0.06,0.07,0.25,0.0,0.57537,0.57537,0.0,0.00198,0.00198,0.0,0.00113,0.00113,0.0,0.29,0.16,1.19,0.42,0.0,9.99,1.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27,0.21,0.08,1.59,0.22,6.88,-1.93,-1.8,1.53,0.0,0.38,2.57,109.56,78.0,105.28,26.91,0.0,95.0,57.64,9.0,18.34,39.31,289.42
2007-06-30T13:00:00,2.77,0.0,0.0,1.19,0.35,0.33,0.26,0.01,0.03,0.09,0.01,0.02,0.14,0.05,0.08,0.25,0.0,0.58282,0.58282,0.0,0.00196,0.00196,0.0,0.00112,0.00112,0.0,0.26,0.18,1.04,0.37,0.0,9.8,0.93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.79,0.5,0.11,1.57,0.25,6.14,-1.99,-1.36,0.75,0.0,0.45,2.58,113.82,78.0,55.41,26.91,0.0,93.92,57.7,10.0,5.82,48.18,242.5
2007-06-30T14:00:00,2.98,0.0,0.0,1.38,0.35,0.33,0.26,0.01,0.03,0.09,0.01,0.01,0.12,0.06,0.09,0.25,0.0,0.63655,0.63655,0.0,0.00209,0.00209,0.0,0.00119,0.00119,0.0,0.22,0.14,0.98,0.35,0.0,11.09,0.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.81,0.57,0.13,1.56,0.26,7.27,-2.03,-1.62,1.15,0.0,0.43,2.62,114.91,78.03,75.1,26.91,0.0,96.08,58.82,10.0,11.63,47.87,252.33
2007-06-30T15:00:00,3.01,0.0,0.0,1.39,0.35,0.33,0.26,0.01,0.03,0.08,0.01,0.01,0.12,0.05,0.1,0.26,0.0,0.60435,0.60435,0.0,0.00211,0.00211,0.0,0.0012,0.0012,0.0,0.23,0.15,0.93,0.33,0.0,11.16,0.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.02,0.71,0.15,1.58,0.27,7.56,-2.07,-1.53,1.21,0.0,0.47,2.65,113.32,78.33,76.41,26.91,0.0,96.98,59.3,10.0,11.63,59.6,177.84
2007-06-30T16:00:00,3.1,0.0,0.0,1.41,0.35,0.33,0.26,0.01,0.03,0.09,0.01,0.01,0.11,0.1,0.11,0.27,0.0,0.6556,0.6556,0.0,0.00217,0.00217,0.0,0.00124,0.00124,0.0,0.22,0.15,1.16,0.41,0.0,11.14,0.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.89,0.68,0.16,1.71,0.27,8.48,-2.11,-2.15,1.14,0.0,0.49,2.87,113.29,78.79,69.73,26.91,0.0,98.06,59.19,9.0,9.17,54.21,212.07
2007-06-30T17:00:00,3.17,0.0,0.0,1.36,0.35,0.34,0.27,0.02,0.03,0.1,0.02,0.01,0.11,0.16,0.11,0.29,0.0,0.64773,0.64773,0.0,0.00222,0.00222,0.0,0.00127,0.00127,0.0,0.22,0.19,1.51,0.53,0.0,11.19,1.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.07,0.83,0.17,1.86,0.28,7.39,-2.2,-2.15,0.87,0.0,0.51,3.31,109.4,79.07,63.81,26.91,0.0,95.0,57.62,9.0,9.17,54.21,155.96
2007-06-30T18:00:00,3.15,0.0,0.0,1.29,0.35,0.34,0.3,0.03,0.03,0.1,0.03,0.01,0.1,0.13,0.13,0.3,0.0,0.74096,0.74096,0.0,0.0022,0.0022,0.0,0.00126,0.00126,0.0,0.22,0.33,1.78,0.63,0.0,11.24,1.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4,1.08,0.18,1.91,0.27,5.42,-2.3,-1.55,0.58,0.0,0.43,3.64,103.23,79.03,56.45,26.91,0.0,91.04,57.31,12.0,9.17,32.33,117.92
2007-06-30T19:00:00,3.44,0.0,0.0,1.25,0.31,0.65,0.37,0.03,0.03,0.1,0.04,0.01,0.1,0.07,0.17,0.28,0.0,0.943,0.943,0.0,0.00238,0.00238,0.0,0.00136,0.00136,0.0,0.22,0.43,1.79,0.63,0.0,11.2,1.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.93,1.48,0.2,1.82,0.22,2.07,-2.4,-0.07,0.38,0.0,0.34,3.79,96.48,78.54,47.14,26.91,0.0,87.98,56.15,13.0,8.05,12.36,34.55
2007-06-30T20:00:00,3.01,0.0,0.0,1.05,0.27,0.38,0.47,0.04,0.03,0.1,0.03,0.01,0.11,0.04,0.2,0.26,0.0,0.86699,0.86699,0.0,0.00209,0.00209,0.0,0.00119,0.00119,0.0,0.22,0.35,1.63,0.57,0.0,10.16,1.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.12,1.72,0.21,1.55,0.11,-0.12,-2.5,1.27,0.13,0.0,0.27,4.12,89.05,78.06,30.24,26.91,0.0,82.94,55.17,17.0,5.82,0.0,0.0
2007-06-30T21:00:00,2.86,0.0,0.0,0.9,0.22,0.34,0.57,0.05,0.03,0.1,0.02,0.01,0.11,0.03,0.18,0.25,0.0,0.78212,0.78212,0.0,0.00197,0.00197,0.0,0.00113,0.00113,0.0,0.21,0.26,1.43,0.5,0.0,8.87,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.73,1.62,0.2,1.33,0.03,-0.05,-2.51,1.59,0.26,0.0,0.16,4.44,85.13,78.01,61.27,26.91,0.0,82.94,55.17,17.0,12.75,0.0,0.0
2007-06-30T22:00:00,2.31,0.0,0.0,0.7,0.12,0.33,0.44,0.05,0.03,0.09,0.01,0.01,0.09,0.02,0.12,0.22,0.0,0.6733,0.6733,0.0,0.00156,0.00156,0.0,0.00089,0.00089,0.0,0.14,0.17,1.13,0.4,0.0,7.19,0.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.43,1.43,0.18,1.39,-0.01,-0.41,-2.38,1.62,0.08,0.0,0.17,3.64,81.22,78.0,52.71,26.91,0.0,79.7,54.47,20.0,11.86,0.0,0.0
2007-06-30T23:00:00,1.45,0.0,0.0,0.36,0.0,0.33,0.2,0.03,0.03,0.08,0.01,0.0,0.05,0.01,0.05,0.2,0.0,0.40551,0.40551,0.0,0.00095,0.00095,0.0,0.00054,0.00054,0.0,0.07,0.12,0.78,0.27,0.0,3.78,0.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2,1.25,0.15,1.48,-0.04,-0.76,-2.22,1.73,-0.06,-1.55,0.1,2.5,77.39,78.0,46.48,26.91,1153.38,76.46,54.33,25.0,10.74,0.0,0.0
2007-07-01T00:00:00,0.49,0.0,0.0,0.0,0.0,0.0,0.1,0.02,0.03,0.08,0.0,0.0,0.02,0.01,0.02,0.19,0.0,0.13985,0.13985,0.0,0.00034,0.00034,0.0,0.0002,0.0002,0.0,0.04,0.06,0.36,0.13,0.0,0.0,0.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.92,1.03,0.12,1.53,-0.08,-0.96,-2.12,1.64,-0.19,-4.57,0.02,2.04,74.08,77.78,46.65,26.91,1134.6,73.22,52.85,27.0,9.84,0.0,0.0
2007-07-01T01:00:00,0.42,0.0,0.0,0.0,0.0,0.0,0.06,0.02,0.03,0.08,0.0,0.0,0.01,0.01,0.01,0.18,0.0,0.131,0.131,0.0,0.00029,0.00029,0.0,0.00017,0.00017,0.0,0.03,0.03,0.18,0.06,0.0,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.79,0.88,0.1,1.46,-0.11,-1.37,-2.05,1.91,-0.32,-4.41,-0.05,1.84,70.55,77.26,47.59,26.91,661.68,69.8,59.13,56.0,8.72,0.0,0.0
2007-07-01T02:00:00,0.37,0.0,0.0,0.0,0.0,0.0,0.04,0.02,0.03,0.08,0.0,0.0,0.01,0.0,0.01,0.18,0.0,0.12687,0.12687,0.0,0.00026,0.00026,0.0,0.00015,0.00015,0.0,0.02,0.02,0.12,0.04,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.71,0.78,0.09,1.28,-0.14,-1.59,-1.98,2.47,-0.46,-3.99,-0.13,1.73,67.16,76.77,49.76,26.91,434.63,66.56,55.86,54.0,7.83,0.0,0.0
2007-07-01T03:00:00,0.68,0.0,0.0,0.0,0.0,0.32,0.04,0.02,0.03,0.08,0.0,0.0,0.0,0.0,0.0,0.17,0.0,0.24497,0.24497,0.0,0.00047,0.00047,0.0,0.00027,0.00027,0.0,0.02,0.01,0.15,0.05,0.0,0.0,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.63,0.67,0.07,1.13,-0.18,-1.86,-1.88,2.85,-0.61,-3.52,-0.2,1.69,63.88,76.29,52.23,26.91,299.87,63.32,55.54,64.0,6.71,0.0,0.0
2007-07-01T04:00:00,0.38,0.0,0.0,0.0,0.0,0.0,0.04,0.02,0.03,0.07,0.0,0.0,0.01,0.01,0.01,0.18,0.0,0.13749,0.13749,0.0,0.00026,0.00026,0.0,0.00015,0.00015,0.0,0.03,0.01,0.3,0.1,0.0,0.0,0.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.52,0.54,0.05,1.0,-0.2,-2.05,-1.77,3.08,-0.8,-3.12,-0.27,1.71,60.82,75.77,55.92,26.91,218.28,60.08,51.11,57.0,5.82,0.0,0.0
2007-07-01T05:00:00,0.78,0.0,0.0,0.0,0.0,0.33,0.1,0.02,0.03,0.07,0.0,0.0,0.01,0.01,0.01,0.18,0.0,0.26132,0.26132,0.0,0.00055,0.00055,0.0,0.00031,0.00031,0.0,0.05,0.04,1.01,0.36,0.0,0.0,0.73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.43,0.42,0.03,0.86,-0.23,-2.37,-1.67,3.3,-1.01,-2.79,-0.34,1.9,57.71,75.2,60.79,26.91,167.54,57.02,49.57,62.0,5.82,0.0,0.0
2007-07-01T06:00:00,1.01,0.0,0.0,0.0,0.0,0.34,0.24,0.02,0.03,0.08,0.01,0.01,0.03,0.03,0.01,0.2,0.0,0.27642,0.27642,0.0,0.00071,0.00071,0.0,0.0004,0.0004,0.0,0.1,0.08,2.31,0.82,0.0,0.0,1.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.74,-0.18,0.02,0.69,-0.16,2.37,-1.57,1.62,-0.66,-1.88,-0.4,2.42,59.54,75.69,48.88,26.91,139.92,60.98,51.18,54.0,3.36,12.68,105.88
2007-07-01T07:00:00,1.53,0.0,0.0,0.0,0.0,0.7,0.3,0.02,0.03,0.08,0.01,0.01,0.06,0.05,0.02,0.23,0.0,0.34291,0.34291,0.0,0.00107,0.00107,0.0,0.00061,0.00061,0.0,0.22,0.12,2.59,0.91,0.0,0.0,1.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.48,-0.69,-0.02,0.96,-0.02,5.23,-1.5,-0.5,-0.44,-2.27,-0.29,2.72,65.87,76.43,42.75,26.91,218.89,64.94,52.17,45.0,4.7,21.56,192.73
2007-07-01T08:00:00,1.33,0.0,0.0,0.0,0.0,0.43,0.3,0.02,0.03,0.08,0.02,0.02,0.1,0.05,0.04,0.24,0.0,0.2742,0.2742,0.0,0.00093,0.00093,0.0,0.00053,0.00053,0.0,0.32,0.22,2.39,0.84,0.0,0.0,1.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.75,-0.92,-0.04,1.3,0.03,6.75,-1.46,-1.87,-0.21,-2.56,-0.2,2.52,75.4,77.19,32.49,26.91,396.78,69.98,52.25,32.0,4.7,29.48,235.85
2007-07-01T09:00:00,1.56,0.0,0.0,0.0,0.05,0.61,0.29,0.02,0.03,0.08,0.02,0.02,0.14,0.05,0.05,0.24,0.0,0.32482,0.32482,0.0,0.00112,0.00112,0.0,0.00064,0.00064,0.0,0.38,0.25,1.98,0.7,0.0,0.0,1.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.63,-0.9,-0.04,1.58,0.02,7.05,-1.49,-2.53,-0.22,-3.57,-0.1,2.47,83.75,77.5,37.67,26.91,621.29,71.06,52.71,31.0,6.93,36.14,259.94
2007-07-01T10:00:00,1.49,0.0,0.0,0.14,0.12,0.34,0.28,0.01,0.03,0.08,0.02,0.02,0.16,0.05,0.06,0.24,0.0,0.30632,0.30632,0.0,0.00108,0.00108,0.0,0.00062,0.00062,0.0,0.37,0.22,1.67,0.59,0.0,1.53,1.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.21,-0.67,-0.02,1.62,0.02,7.1,-1.6,-2.37,-0.09,-2.31,-0.09,2.47,91.76,77.99,24.79,26.91,642.77,73.94,54.42,30.0,4.7,40.58,273.89
2007-07-01T11:00:00,1.8,0.0,0.0,0.38,0.19,0.34,0.26,0.01,0.03,0.08,0.02,0.02,0.16,0.05,0.06,0.24,0.0,0.36391,0.36391,0.0,0.0013,0.0013,0.0,0.00074,0.00074,0.0,0.33,0.19,1.4,0.49,0.0,4.02,1.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.67,-0.43,0.0,1.74,0.04,6.26,-1.7,-2.33,-0.05,-1.45,-0.03,2.51,96.89,78.0,28.96,26.91,789.96,75.92,56.18,31.0,6.93,43.75,281.81
2007-07-01T12:00:00,2.06,0.0,0.0,0.6,0.21,0.33,0.25,0.01,0.03,0.09,0.01,0.02,0.15,0.06,0.07,0.25,0.0,0.38968,0.38968,0.0,0.00146,0.00146,0.0,0.00083,0.00083,0.0,0.3,0.16,1.19,0.42,0.0,6.13,1.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.08,0.04,1.65,0.07,5.31,-1.81,-1.58,0.03,0.0,0.01,2.55,100.89,78.0,32.18,26.91,0.0,78.98,56.84,27.0,8.05,45.33,285.62
2007-07-01T13:00:00,2.17,0.0,0.0,0.69,0.25,0.33,0.25,0.01,0.03,0.09,0.01,0.02,0.14,0.05,0.08,0.25,0.0,0.40327,0.40327,0.0,0.00154,0.00154,0.0,0.00088,0.00088,0.0,0.26,0.18,1.04,0.37,0.0,6.96,0.93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36,0.11,0.06,1.6,0.1,5.23,-1.89,-1.35,0.11,0.0,0.08,2.56,103.11,78.0,40.63,26.91,0.0,80.96,56.55,23.0,9.17,45.33,285.62
2007-07-01T14:00:00,2.38,0.0,0.0,0.87,0.28,0.33,0.25,0.01,0.03,0.09,0.01,0.01,0.12,0.06,0.09,0.24,0.0,0.44176,0.44176,0.0,0.00168,0.00168,0.0,0.00096,0.00096,0.0,0.22,0.14,0.98,0.34,0.0,8.28,0.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.45,0.16,0.08,1.57,0.12,6.29,-1.95,-1.56,0.38,0.0,0.13,2.6,104.44,78.0,63.89,26.91,0.0,84.92,57.79,20.0,12.75,43.75,282.13
2007-07-01T15:00:00,2.5,0.0,0.0,0.95,0.3,0.33,0.25,0.01,0.03,0.08,0.01,0.01,0.12,0.05,0.1,0.25,0.0,0.45738,0.45738,0.0,0.00176,0.00176,0.0,0.00101,0.00101,0.0,0.23,0.15,0.92,0.32,0.0,9.09,0.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.22,0.1,1.57,0.14,6.96,-2.0,-1.58,0.24,0.0,0.22,2.63,105.65,78.0,39.42,26.91,0.0,84.92,57.32,19.0,6.93,40.89,274.52
2007-07-01T16:00:00,2.68,0.0,0.0,1.04,0.33,0.33,0.26,0.01,0.03,0.09,0.01,0.01,0.11,0.1,0.11,0.27,0.0,0.50284,0.50284,0.0,0.00189,0.00189,0.0,0.00108,0.00108,0.0,0.22,0.15,1.16,0.41,0.0,9.96,0.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0.37,0.11,1.56,0.15,7.23,-2.06,-1.45,0.24,0.0,0.22,2.85,104.57,78.0,39.42,26.91,0.0,84.92,57.32,19.0,6.93,54.52,214.61
2007-07-01T17:00:00,2.91,0.0,0.0,1.14,0.3,0.34,0.27,0.02,0.03,0.1,0.02,0.01,0.11,0.16,0.11,0.29,0.0,0.62979,0.62979,0.0,0.00202,0.00202,0.0,0.00115,0.00115,0.0,0.22,0.19,1.52,0.53,0.0,10.77,1.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.97,0.57,0.13,1.55,0.16,6.82,-2.13,-1.16,0.34,0.0,0.22,3.29,101.75,78.0,49.38,26.91,0.0,86.0,57.99,19.0,9.17,42.48,192.73
2007-07-01T18:00:00,2.98,0.0,0.0,0.99,0.25,0.55,0.3,0.03,0.03,0.1,0.03,0.01,0.1,0.13,0.13,0.29,0.0,0.75306,0.75306,0.0,0.00206,0.00206,0.0,0.00118,0.00118,0.0,0.22,0.34,1.79,0.63,0.0,9.79,1.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.72,1.1,0.15,1.53,0.16,2.94,-2.18,0.32,0.19,0.0,0.25,3.62,95.14,78.0,43.96,26.91,0.0,82.94,56.53,20.0,9.17,48.82,16.17
2007-07-01T19:00:00,2.72,0.0,0.0,0.81,0.19,0.48,0.36,0.03,0.03,0.1,0.04,0.01,0.1,0.07,0.17,0.28,0.0,0.70821,0.70821,0.0,0.00187,0.00187,0.0,0.00107,0.00107,0.0,0.22,0.43,1.78,0.63,0.0,8.46,1.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.67,1.18,0.16,1.51,0.09,1.54,-2.22,0.51,0.06,0.0,0.18,3.77,87.66,78.0,63.49,26.91,0.0,78.98,56.83,27.0,13.87,15.53,32.97
2007-07-01T20:00:00,2.38,0.0,0.0,0.59,0.08,0.34,0.46,0.04,0.03,0.1,0.03,0.01,0.11,0.04,0.2,0.26,0.0,0.63903,0.63903,0.0,0.0016,0.0016,0.0,0.00092,0.00092,0.0,0.22,0.35,1.64,0.58,0.0,6.23,1.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.72,1.29,0.15,1.48,0.02,-0.63,-2.26,1.07,-0.03,-0.76,0.08,4.1,82.22,78.0,32.16,26.91,868.62,77.0,55.85,28.0,8.05,0.0,0.0
2007-07-01T21:00:00,1.97,0.0,0.0,0.22,0.01,0.34,0.57,0.05,0.03,0.1,0.02,0.01,0.11,0.03,0.18,0.25,0.0,0.50848,0.50848,0.0,0.00135,0.00135,0.0,0.00077,0.00077,0.0,0.21,0.26,1.43,0.5,0.0,2.49,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.34,1.13,0.13,1.44,-0.07,-1.25,-2.29,1.02,-0.17,-3.26,0.04,4.42,75.95,78.0,31.43,26.91,606.16,71.96,54.33,34.0,4.7,0.0,0.0
2007-07-01T22:00:00,1.44,0.0,0.0,0.03,0.0,0.33,0.44,0.04,0.03,0.09,0.01,0.01,0.09,0.02,0.12,0.22,0.0,0.40581,0.40581,0.0,0.001,0.001,0.0,0.00057,0.00057,0.0,0.14,0.17,1.13,0.4,0.0,0.32,0.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1,0.99,0.11,1.47,-0.13,-1.77,-2.21,1.29,-0.42,-3.66,-0.09,3.63,69.95,78.0,41.87,26.91,367.4,66.92,53.47,44.0,3.36,0.0,0.0
2007-07-01T23:00:00,1.0,0.0,0.0,0.0,0.0,0.33,0.2,0.03,0.03,0.08,0.01,0.0,0.05,0.01,0.05,0.2,0.0,0.28334,0.28334,0.0,0.0007,0.0007,0.0,0.0004,0.0004,0.0,0.07,0.12,0.77,0.27,0.0,0.0,0.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.77,0.79,0.08,1.53,-0.16,-1.49,-2.09,1.39,-0.39,-4.26,-0.21,2.5,67.74,77.42,45.83,26.91,503.17,68.0,53.18,40.0,6.93,0.0,0.0
2007-07-02T00:00:00,0.49,0.0,0.0,0.0,0.0,0.0,0.1,0.02,0.03,0.08,0.0,0.0,0.02,0.01,0.02,0.19,0.0,0.14865,0.14865,0.0,0.00034,0.00034,0.0,0.0002,0.0002,0.0,0.04,0.06,0.36,0.13,0.0,0.0,0.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.62,0.67,0.07,1.32,-0.16,-1.28,-2.02,2.14,-0.3,-3.67,-0.18,2.05,66.93,77.08,42.38,26.91,511.79,69.08,54.02,40.0,6.93,0.0,0.0
2007-07-02T01:00:00,0.73,0.0,0.0,0.0,0.0,0.32,0.06,0.02,0.03,0.08,0.0,0.0,0.01,0.01,0.01,0.18,0.0,0.23096,0.23096,0.0,0.00051,0.00051,0.0,0.00029,0.00029,0.0,0.03,0.03,0.18,0.06,0.0,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.55,0.54,0.05,1.24,-0.17,-1.85,-1.91,2.48,-0.63,-3.64,-0.14,1.84,63.57,76.46,51.79,26.91,297.11,62.96,52.85,54.0,5.82,0.0,0.0
2007-07-02T02:00:00,0.38,0.0,0.0,0.0,0.0,0.0,0.04,0.02,0.03,0.08,0.0,0.0,0.01,0.0,0.01,0.18,0.0,0.12699,0.12699,0.0,0.00026,0.00026,0.0,0.00015,0.00015,0.0,0.02,0.02,0.12,0.04,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49,0.48,0.04,1.05,-0.2,-2.0,-1.81,3.01,-0.83,-3.85,-0.29,1.73,61.15,75.61,62.51,26.91,288.93,60.98,51.65,56.0,9.17,0.0,0.0
2007-07-02T03:00:00,0.36,0.0,0.0,0.0,0.0,0.0,0.04,0.02,0.03,0.08,0.0,0.0,0.0,0.0,0.0,0.17,0.0,0.13083,0.13083,0.0,0.00025,0.00025,0.0,0.00014,0.00014,0.0,0.02,0.01,0.15,0.05,0.0,0.0,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.52,0.45,0.04,0.78,-0.22,-2.27,-1.66,3.74,-1.04,-3.09,-0.32,1.7,58.4,75.05,66.27,26.91,196.75,57.92,50.37,62.0,9.17,0.0,0.0
2007-07-02T04:00:00,0.38,0.0,0.0,0.0,0.0,0.0,0.04,0.02,0.03,0.07,0.0,0.0,0.01,0.01,0.01,0.18,0.0,0.1381,0.1381,0.0,0.00026,0.00026,0.0,0.00015,0.00015,0.0,0.03,0.01,0.3,0.1,0.0,0.0,0.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.39,0.34,0.02,0.68,-0.25,-2.31,-1.51,3.8,-0.93,-1.87,-0.38,1.72,55.8,74.91,56.71,26.91,113.51,57.02,50.0,64.0,3.36,0.0,0.0
