Time,Fuel Use: Electricity: Total,Fuel Use: Natural Gas: Total,End Use: Electricity: Heating Fans/Pumps,End Use: Electricity: Cooling,End Use: Electricity: Cooling Fans/Pumps,End Use: Electricity: Hot Water,End Use: Electricity: Lighting Interior,End Use: Electricity: Lighting Exterior,End Use: Electricity: Mech Vent,End Use: Electricity: Refrigerator,End Use: Electricity: Dishwasher,End Use: Electricity: Clothes Washer,End Use: Electricity: Clothes Dryer,End Use: Electricity: Range/Oven,End Use: Electricity: Television,End Use: Electricity: Plug Loads,End Use: Natural Gas: Heating,Emissions: CO2: RESNET: Total,Emissions: CO2: RESNET: Electricity,Emissions: CO2: RESNET: Natural Gas,Emissions: NOx: RESNET: Total,Emissions: NOx: RESNET: Electricity,Emissions: NOx: RESNET: Natural Gas,Emissions: SO2: RESNET: Total,Emissions: SO2: RESNET: Electricity,Emissions: SO2: RESNET: Natural Gas,Hot Water: Clothes Washer,Hot Water: Dishwasher,Hot Water: Fixtures,Hot Water: Distribution Waste,Load: Heating: Delivered,Load: Cooling: Delivered,Load: Hot Water: Delivered,Component Load: Heating: Ceilings,Component Load: Heating: Walls,Component Load: Heating: Rim Joists,Component Load: Heating: Foundation Walls,Component Load: Heating: Doors,Component Load: Heating: Windows,Component Load: Heating: Slabs,Component Load: Heating: Internal Mass,Component Load: Heating: Infiltration,Component Load: Heating: Mechanical Ventilation,Component Load: Heating: Internal Gains,Component Load: Cooling: Ceilings,Component Load: Cooling: Walls,Component Load: Cooling: Rim Joists,Component Load: Cooling: Foundation Walls,Component Load: Cooling: Doors,Component Load: Cooling: Windows,Component Load: Cooling: Slabs,Component Load: Cooling: Internal Mass,Component Load: Cooling: Infiltration,Component Load: Cooling: Natural Ventilation,Component Load: Cooling: Mechanical Ventilation,Component Load: Cooling: Internal Gains,Temperature: Attic - Vented,Temperature: Living Space,Airflow: Infiltration,Airflow: Mechanical Ventilation,Airflow: Natural Ventilation,Weather: Drybulb Temperature,Weather: Wetbulb Temperature,Weather: Relative Humidity,Weather: Wind Speed,Weather: Diffuse Solar Radiation,Weather: Direct Solar Radiation
2007-11-13T18:00:00,1.63,1.92,0.02,0.0,0.0,0.46,0.26,0.02,0.04,0.05,0.02,0.01,0.11,0.2,0.09,0.35,1.92,1.67271,1.44677,0.22595,0.00132,0.00114,0.00018,0.00065,0.00065,0.0,0.21,0.1,1.6,0.56,1.89,0.0,1.38,0.28,0.57,0.09,1.08,0.11,1.41,-0.26,0.08,0.08,1.75,-3.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.86,68.0,4.53,99.59,0.0,50.0,37.97,34.0,0.0,0.0,0.0
2007-11-13T19:00:00,1.84,1.83,0.02,0.05,0.0,0.57,0.31,0.03,0.04,0.05,0.03,0.01,0.1,0.16,0.12,0.35,1.83,1.86192,1.64654,0.21538,0.00146,0.00129,0.00017,0.00074,0.00074,0.0,0.21,0.18,1.87,0.66,1.8,0.0,1.64,0.32,0.61,0.1,1.11,0.12,1.64,-0.22,0.04,0.13,1.65,-3.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.57,68.0,6.24,99.59,0.0,46.04,36.81,44.0,5.82,0.0,0.0
2007-11-13T20:00:00,1.71,2.47,0.03,0.05,0.0,0.48,0.3,0.04,0.04,0.05,0.04,0.01,0.1,0.08,0.17,0.33,2.47,1.81974,1.52881,0.29093,0.00143,0.0012,0.00023,0.00069,0.00069,0.0,0.21,0.23,1.88,0.66,2.43,0.0,1.67,0.38,0.66,0.1,1.1,0.13,1.72,-0.21,-0.06,0.18,2.03,-3.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.39,68.0,8.27,99.59,0.0,44.96,38.67,60.0,10.29,0.0,0.0
2007-11-13T21:00:00,1.73,2.79,0.03,0.05,0.0,0.55,0.24,0.06,0.04,0.05,0.03,0.01,0.11,0.05,0.21,0.31,2.79,1.83901,1.51104,0.32797,0.00147,0.00122,0.00026,0.0007,0.0007,0.0,0.21,0.19,1.72,0.6,2.74,0.0,1.53,0.44,0.71,0.11,1.08,0.14,1.75,-0.21,-0.16,0.16,2.13,-3.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.41,68.0,7.13,99.59,0.0,44.06,38.22,62.0,6.93,0.0,0.0
2007-11-13T22:00:00,1.43,3.31,0.04,0.05,0.0,0.34,0.19,0.07,0.04,0.05,0.02,0.01,0.11,0.03,0.2,0.3,3.31,1.66865,1.27935,0.38929,0.00131,0.00101,0.00031,0.00058,0.00058,0.0,0.2,0.14,1.5,0.53,3.25,0.0,1.33,0.45,0.74,0.12,1.05,0.15,2.04,-0.23,-0.32,0.22,2.22,-3.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.35,68.0,7.94,99.59,0.0,39.2,34.94,69.0,3.36,0.0,0.0
2007-11-13T23:00:00,1.24,4.35,0.0,0.05,0.0,0.33,0.16,0.06,0.04,0.05,0.02,0.01,0.09,0.02,0.12,0.27,4.35,1.58725,1.07545,0.5118,0.00125,0.00084,0.0004,0.00048,0.00048,0.0,0.14,0.09,1.19,0.42,4.27,0.0,1.03,0.5,0.79,0.12,0.99,0.17,2.14,-0.26,-0.43,0.27,2.7,-2.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.47,68.0,9.34,99.59,0.0,37.94,36.9,92.0,8.05,0.0,0.0
2007-11-14T00:00:00,0.95,0.19,0.03,0.05,0.0,0.33,0.08,0.04,0.04,0.04,0.01,0.0,0.05,0.01,0.05,0.24,0.19,0.86664,0.84395,0.02269,0.0007,0.00068,2.0e-05,0.00039,0.00039,0.0,0.07,0.06,0.81,0.29,0.19,0.0,0.69,0.53,0.84,0.13,0.93,0.18,2.24,-0.32,-0.57,0.25,2.82,-2.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.93,66.0,9.25,99.59,0.0,37.04,36.02,92.0,6.93,0.0,0.0
2007-11-14T01:00:00,0.51,2.79,0.02,0.05,0.0,0.0,0.04,0.03,0.04,0.04,0.01,0.0,0.02,0.01,0.02,0.23,2.79,0.78462,0.4565,0.32812,0.00061,0.00036,0.00026,0.00021,0.0002,0.0,0.04,0.03,0.38,0.13,2.74,0.0,0.33,0.03,0.5,0.1,0.39,0.17,2.05,0.21,-2.78,0.24,2.9,-1.83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.85,66.0,8.64,99.59,0.0,37.04,36.02,92.0,6.93,0.0,0.0
2007-11-14T02:00:00,0.78,2.4,0.03,0.05,0.0,0.32,0.02,0.03,0.04,0.04,0.0,0.0,0.01,0.01,0.01,0.22,2.4,0.98622,0.70391,0.28231,0.00077,0.00055,0.00022,0.00032,0.00031,0.0,0.03,0.01,0.19,0.07,2.36,0.0,0.17,0.31,0.68,0.12,0.42,0.18,1.92,-0.01,-2.28,0.22,2.72,-1.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.7,66.0,7.87,99.59,0.0,37.04,36.02,92.0,0.0,0.0,0.0
2007-11-14T03:00:00,0.44,3.38,0.04,0.05,0.0,0.0,0.02,0.03,0.04,0.04,0.0,0.0,0.01,0.01,0.01,0.21,3.38,0.80875,0.41116,0.39759,0.00062,0.00031,0.00031,0.00018,0.00018,0.0,0.02,0.01,0.13,0.04,3.32,0.0,0.11,0.46,0.79,0.13,0.41,0.18,2.03,-0.15,-1.86,0.24,2.72,-1.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.76,66.0,8.64,99.59,0.0,37.04,36.02,92.0,6.93,0.0,0.0
2007-11-14T04:00:00,0.43,4.19,0.05,0.05,0.0,0.0,0.02,0.03,0.04,0.04,0.0,0.0,0.0,0.01,0.0,0.21,4.19,0.88812,0.39496,0.49315,0.00069,0.00031,0.00039,0.00018,0.00017,0.0,0.02,0.01,0.16,0.06,4.11,0.0,0.13,0.54,0.88,0.14,0.4,0.18,2.38,-0.23,-1.63,0.33,2.72,-1.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.96,66.0,10.64,99.59,0.0,33.08,33.08,100.0,9.17,0.0,0.0
2007-11-14T05:00:00,0.46,4.94,0.05,0.05,0.0,0.0,0.02,0.03,0.04,0.04,0.0,0.0,0.01,0.01,0.01,0.21,4.94,0.98924,0.40804,0.5812,0.00078,0.00032,0.00046,0.00019,0.00018,0.0,0.03,0.01,0.31,0.11,4.85,0.0,0.26,0.68,0.98,0.15,0.41,0.2,2.28,-0.29,-1.33,0.28,3.11,-1.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.03,66.0,9.1,99.59,0.0,33.98,32.55,88.0,4.7,0.0,0.0
2007-11-14T06:00:00,0.83,5.18,0.1,0.05,0.0,0.33,0.05,0.02,0.04,0.04,0.0,0.0,0.01,0.01,0.01,0.22,5.18,1.38173,0.77282,0.60891,0.0011,0.00062,0.00048,0.00036,0.00035,0.0,0.05,0.02,1.06,0.38,5.08,0.0,0.85,0.78,1.08,0.16,0.43,0.2,2.25,-0.32,-1.11,0.29,3.04,-1.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.92,66.0,9.58,99.59,0.0,33.98,32.55,88.0,6.93,0.0,0.0
2007-11-14T07:00:00,1.4,10.9,0.08,0.05,0.0,0.7,0.11,0.02,0.04,0.04,0.01,0.01,0.03,0.03,0.02,0.25,10.9,2.52233,1.24107,1.28126,0.00197,0.00097,0.001,0.00056,0.00055,1.0e-05,0.09,0.04,2.44,0.86,10.4,0.0,1.94,0.88,1.18,0.17,0.46,0.2,2.23,-0.33,-0.89,0.27,3.03,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.02,67.89,8.76,99.59,0.0,35.06,32.72,81.0,4.7,0.0,0.0
2007-11-14T08:00:00,1.53,8.65,0.05,0.05,0.0,0.71,0.14,0.02,0.04,0.04,0.01,0.01,0.06,0.06,0.02,0.28,8.65,2.11631,1.09865,1.01766,0.00185,0.00105,0.0008,0.00061,0.0006,1.0e-05,0.21,0.06,2.73,0.96,8.48,0.0,2.23,1.76,1.81,0.22,0.98,0.22,1.7,-0.83,1.93,0.34,2.93,-2.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.76,68.0,10.51,99.59,0.0,33.98,33.03,92.0,8.05,18.39,0.0
2007-11-14T09:00:00,1.57,5.93,0.03,0.05,0.0,0.71,0.15,0.02,0.04,0.04,0.02,0.02,0.1,0.06,0.03,0.29,5.93,1.63823,0.94127,0.69696,0.00163,0.00109,0.00055,0.00062,0.00062,0.0,0.31,0.12,2.51,0.88,5.81,0.0,2.15,2.75,2.48,0.22,0.97,0.19,-5.97,-0.72,4.26,0.25,3.22,-2.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.92,68.0,8.69,99.59,0.0,37.94,35.18,79.0,5.82,27.58,220.63
2007-11-14T10:00:00,1.24,3.61,0.04,0.05,0.0,0.35,0.15,0.02,0.04,0.04,0.02,0.02,0.14,0.06,0.03,0.29,3.61,1.11613,0.69201,0.42411,0.00121,0.00087,0.00033,0.0005,0.0005,0.0,0.36,0.14,2.1,0.74,3.54,0.0,1.88,2.28,2.26,0.21,0.98,0.0,-6.04,-0.6,3.38,0.21,2.83,-1.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.09,68.0,8.09,99.59,0.0,39.92,35.75,70.0,5.82,49.45,191.15
2007-11-14T11:00:00,1.59,4.02,0.02,0.05,0.0,0.69,0.15,0.01,0.04,0.04,0.02,0.02,0.16,0.06,0.04,0.29,4.02,1.37238,0.8993,0.47308,0.00147,0.0011,0.00037,0.00063,0.00063,0.0,0.36,0.12,1.75,0.62,3.95,0.0,1.6,0.91,1.38,0.18,0.99,-0.1,-0.21,-0.53,0.45,0.22,2.64,-1.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.61,68.0,8.37,99.59,0.0,39.92,35.75,70.0,6.93,51.67,3.8
2007-11-14T12:00:00,1.24,2.17,0.01,0.05,0.0,0.34,0.14,0.01,0.04,0.04,0.02,0.02,0.16,0.07,0.04,0.29,2.17,0.95537,0.70036,0.25501,0.00106,0.00086,0.0002,0.00049,0.00049,0.0,0.32,0.1,1.47,0.52,2.13,0.0,1.36,2.0,1.79,0.15,1.0,-0.05,-5.84,-0.48,2.8,0.16,2.64,-2.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.66,68.0,7.13,99.59,0.0,44.06,38.22,62.0,6.93,53.57,226.97
2007-11-14T13:00:00,1.22,0.97,0.01,0.05,0.0,0.34,0.14,0.01,0.04,0.04,0.01,0.02,0.15,0.08,0.04,0.3,0.97,0.79157,0.67766,0.1139,0.00094,0.00085,9.0e-05,0.00049,0.00049,0.0,0.28,0.09,1.25,0.44,0.95,0.0,1.16,1.64,1.53,0.13,1.01,-0.2,-5.43,-0.44,2.41,0.16,2.23,-2.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.28,68.0,6.65,99.59,0.0,42.98,36.31,56.0,0.0,51.04,198.76
2007-11-14T14:00:00,1.19,0.68,0.0,0.05,0.0,0.33,0.13,0.01,0.04,0.04,0.02,0.02,0.14,0.06,0.05,0.3,0.68,0.76071,0.68049,0.08021,0.00089,0.00083,6.0e-05,0.00047,0.00047,0.0,0.25,0.1,1.1,0.39,0.67,0.0,1.03,1.04,1.15,0.1,1.0,-0.28,-3.86,-0.4,1.53,0.15,2.34,-2.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.46,68.0,6.86,99.59,0.0,44.96,35.77,43.0,6.93,64.67,99.54
2007-11-14T15:00:00,1.17,0.0,0.0,0.05,0.0,0.33,0.14,0.01,0.04,0.04,0.01,0.01,0.12,0.08,0.05,0.29,0.0,0.68081,0.68081,0.0,0.00082,0.00082,0.0,0.00047,0.00047,0.0,0.21,0.07,1.03,0.36,0.0,0.0,0.95,1.15,1.15,0.07,1.0,-0.21,-5.6,-0.37,2.16,0.15,2.14,-2.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.78,68.19,6.62,99.59,0.0,44.06,35.39,45.0,4.7,38.36,198.76
2007-11-14T16:00:00,1.2,0.0,0.01,0.05,0.0,0.33,0.16,0.01,0.04,0.04,0.01,0.01,0.12,0.06,0.06,0.31,0.0,0.76605,0.76605,0.0,0.00084,0.00084,0.0,0.00048,0.00048,0.0,0.22,0.08,0.97,0.34,0.0,0.0,0.91,0.36,0.62,0.06,1.06,-0.19,-2.65,-0.39,1.02,0.21,2.23,-2.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.74,68.17,8.61,99.59,0.0,42.08,34.43,49.0,9.17,17.75,130.29
2007-11-14T17:00:00,1.34,0.88,0.02,0.05,0.0,0.33,0.2,0.01,0.04,0.05,0.01,0.01,0.11,0.12,0.07,0.32,0.88,1.08774,0.98432,0.10342,0.00103,0.00095,8.0e-05,0.00054,0.00054,0.0,0.21,0.08,1.22,0.43,0.86,0.0,1.09,-0.32,0.1,0.04,1.08,-0.09,1.05,-0.32,-0.36,0.3,2.44,-2.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.69,68.0,10.1,99.59,0.0,37.04,32.45,65.0,9.17,1.58,51.04
2007-11-14T18:00:00,1.56,2.14,0.02,0.05,0.0,0.34,0.26,0.02,0.04,0.05,0.02,0.01,0.11,0.2,0.09,0.35,2.14,1.65463,1.40313,0.2515,0.00129,0.00109,0.0002,0.00063,0.00062,0.0,0.21,0.1,1.6,0.56,2.1,0.0,1.39,-0.39,-0.08,0.03,1.09,0.04,2.42,-0.19,-0.82,0.32,2.94,-3.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.04,68.0,10.21,99.59,0.0,35.06,32.72,81.0,8.05,0.0,0.0
2007-11-14T19:00:00,1.97,2.62,0.03,0.05,0.0,0.69,0.31,0.03,0.04,0.05,0.03,0.01,0.1,0.16,0.12,0.35,2.62,2.08931,1.78121,0.3081,0.00162,0.00138,0.00024,0.00079,0.00079,0.0,0.21,0.18,1.88,0.66,2.57,0.0,1.65,-0.22,0.03,0.04,1.12,0.13,2.61,-0.16,-0.72,0.35,3.12,-3.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.7,68.0,10.47,99.59,0.0,33.08,31.01,83.0,6.93,0.0,0.0
2007-11-14T20:00:00,1.59,3.34,0.04,0.05,0.0,0.35,0.3,0.04,0.04,0.05,0.04,0.01,0.1,0.08,0.17,0.33,3.34,1.82941,1.43646,0.39295,0.00142,0.00112,0.00031,0.00064,0.00064,0.0,0.21,0.23,1.88,0.66,3.28,0.0,1.68,-0.08,0.19,0.07,1.1,0.19,2.68,-0.16,-0.81,0.38,3.32,-3.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.69,68.0,11.15,99.59,0.0,32.0,30.51,87.0,8.05,0.0,0.0
2007-11-14T21:00:00,1.87,3.87,0.04,0.05,0.0,0.69,0.24,0.06,0.04,0.05,0.03,0.01,0.11,0.05,0.21,0.31,3.87,2.10563,1.6511,0.45453,0.00167,0.00132,0.00036,0.00075,0.00075,0.0,0.21,0.19,1.72,0.61,3.79,0.0,1.53,0.13,0.38,0.09,1.07,0.21,2.6,-0.17,-0.93,0.39,3.43,-3.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.53,68.0,11.77,99.59,0.0,33.08,30.65,80.0,10.29,0.0,0.0
2007-11-14T22:00:00,1.44,4.32,0.05,0.05,0.0,0.34,0.19,0.07,0.04,0.05,0.02,0.01,0.11,0.03,0.2,0.3,4.32,1.80324,1.29545,0.50778,0.00141,0.00101,0.0004,0.00058,0.00058,0.0,0.2,0.14,1.5,0.53,4.24,0.0,1.34,0.33,0.58,0.11,1.04,0.22,2.59,-0.2,-0.96,0.38,3.32,-3.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.46,68.0,11.15,99.59,0.0,32.0,30.04,83.0,8.05,0.0,0.0
2007-11-14T23:00:00,1.25,5.16,0.01,0.05,0.0,0.33,0.16,0.06,0.04,0.05,0.02,0.01,0.09,0.02,0.12,0.27,5.16,1.70079,1.09454,0.60626,0.00132,0.00085,0.00048,0.00049,0.00049,0.0,0.14,0.09,1.19,0.42,5.06,0.0,1.03,0.51,0.77,0.13,0.98,0.23,2.57,-0.24,-0.98,0.37,3.43,-2.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.78,68.0,10.8,99.59,0.0,32.0,30.05,83.0,6.93,0.0,0.0
2007-11-15T00:00:00,0.96,1.09,0.03,0.05,0.0,0.33,0.08,0.04,0.04,0.04,0.01,0.0,0.05,0.01,0.05,0.24,1.09,0.99197,0.86386,0.12811,0.00079,0.00069,0.0001,0.00039,0.00039,0.0,0.07,0.06,0.82,0.29,1.1,0.0,0.7,0.63,0.92,0.15,0.91,0.23,2.59,-0.3,-1.03,0.38,3.43,-2.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.43,66.01,11.58,99.59,0.0,32.0,29.57,79.0,9.17,0.0,0.0
2007-11-15T01:00:00,0.52,3.66,0.03,0.05,0.0,0.0,0.04,0.03,0.04,0.04,0.01,0.0,0.02,0.01,0.02,0.23,3.66,0.90181,0.47087,0.43094,0.0007,0.00036,0.00034,0.00021,0.00021,0.0,0.04,0.03,0.38,0.13,3.6,0.0,0.33,0.12,0.63,0.13,0.38,0.21,2.39,0.23,-3.18,0.37,3.42,-1.83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.29,66.0,11.49,99.59,0.0,32.0,29.57,79.0,10.29,0.0,0.0
2007-11-15T02:00:00,0.47,3.5,0.04,0.05,0.0,0.0,0.02,0.03,0.04,0.04,0.0,0.0,0.01,0.01,0.01,0.22,3.5,0.84475,0.43295,0.4118,0.00066,0.00033,0.00032,0.00019,0.00019,0.0,0.03,0.01,0.19,0.07,3.44,0.0,0.17,0.48,0.83,0.15,0.4,0.22,2.37,0.01,-2.66,0.33,3.23,-1.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.7,66.0,9.78,99.59,0.0,30.92,28.67,80.0,0.0,0.0,0.0
2007-11-15T03:00:00,0.76,4.58,0.05,0.05,0.0,0.32,0.02,0.03,0.04,0.04,0.0,0.0,0.01,0.01,0.01,0.21,4.58,1.25176,0.71319,0.53856,0.00096,0.00054,0.00042,0.00031,0.00031,0.0,0.02,0.01,0.13,0.04,4.49,0.0,0.11,0.66,0.98,0.16,0.39,0.22,2.31,-0.13,-2.11,0.31,3.34,-1.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.91,66.0,9.44,99.59,0.0,32.0,29.57,79.0,0.0,0.0,0.0
2007-11-15T04:00:00,0.44,5.12,0.05,0.05,0.0,0.0,0.02,0.03,0.04,0.04,0.0,0.0,0.0,0.01,0.0,0.21,5.12,1.00666,0.40397,0.60268,0.00078,0.00031,0.00047,0.00018,0.00018,0.0,0.02,0.01,0.16,0.06,5.03,0.0,0.13,0.78,1.1,0.17,0.39,0.21,2.4,-0.22,-1.77,0.32,3.24,-1.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.38,66.0,9.91,99.59,0.0,32.0,30.04,83.0,5.82,0.0,0.0
2007-11-15T05:00:00,0.46,5.54,0.05,0.05,0.0,0.0,0.02,0.03,0.04,0.04,0.0,0.0,0.01,0.01,0.01,0.21,5.54,1.06896,0.41762,0.65135,0.00084,0.00032,0.00051,0.00019,0.00019,0.0,0.03,0.01,0.31,0.11,5.43,0.0,0.26,0.9,1.2,0.18,0.39,0.21,2.35,-0.27,-1.46,0.32,3.24,-1.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.97,66.0,9.71,99.59,0.0,32.0,30.51,87.0,4.7,0.0,0.0
2007-11-15T06:00:00,0.84,5.88,0.1,0.05,0.0,0.33,0.05,0.02,0.04,0.04,0.0,0.0,0.01,0.01,0.01,0.22,5.88,1.47077,0.77958,0.69119,0.00117,0.00062,0.00054,0.00036,0.00036,0.0,0.05,0.02,1.07,0.38,5.77,0.0,0.85,1.0,1.3,0.19,0.41,0.21,2.24,-0.3,-1.19,0.38,3.25,-1.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.62,66.0,12.92,99.59,0.0,35.06,29.95,61.0,13.87,0.0,0.0
2007-11-15T07:00:00,1.41,11.37,0.08,0.05,0.0,0.7,0.11,0.02,0.04,0.04,0.01,0.01,0.03,0.03,0.02,0.25,11.37,2.58951,1.25207,1.33744,0.00202,0.00097,0.00105,0.00056,0.00056,1.0e-05,0.09,0.04,2.45,0.86,10.86,0.0,1.94,1.07,1.37,0.2,0.45,0.21,2.27,-0.31,-0.96,0.38,2.94,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.45,67.89,12.08,99.59,0.0,35.06,30.35,64.0,12.75,0.0,0.0
2007-11-15T08:00:00,1.54,9.25,0.07,0.05,0.0,0.71,0.14,0.02,0.04,0.04,0.01,0.01,0.06,0.06,0.02,0.28,9.25,2.20808,1.12003,1.08805,0.00192,0.00107,0.00085,0.00061,0.00061,1.0e-05,0.21,0.06,2.73,0.96,9.06,0.0,2.24,1.84,1.93,0.24,0.96,0.22,2.21,-0.81,1.72,0.37,2.94,-2.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.03,68.0,11.89,99.59,0.0,35.06,31.13,70.0,11.63,7.61,0.0
2007-11-15T09:00:00,1.46,7.59,0.07,0.05,0.0,0.58,0.15,0.02,0.04,0.04,0.02,0.02,0.1,0.06,0.03,0.29,7.59,1.79038,0.89725,0.89314,0.00172,0.00102,0.0007,0.00059,0.00058,0.0,0.31,0.12,2.51,0.89,7.45,0.0,2.16,2.41,2.3,0.24,0.96,0.21,-2.88,-0.7,3.13,0.49,3.13,-2.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.28,68.0,15.44,99.59,0.0,35.06,31.65,74.0,16.11,41.84,107.46
2007-11-15T10:00:00,1.41,7.19,0.05,0.05,0.0,0.48,0.15,0.02,0.04,0.04,0.02,0.02,0.14,0.06,0.03,0.29,7.19,1.6275,0.78139,0.8461,0.00164,0.00098,0.00066,0.00056,0.00056,0.0,0.36,0.14,2.1,0.74,7.06,0.0,1.89,1.34,1.76,0.23,0.97,0.13,0.73,-0.59,0.92,0.41,3.14,-1.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.4,68.0,13.86,99.59,0.0,37.04,33.81,75.0,14.99,37.72,0.0
2007-11-15T11:00:00,1.61,5.76,0.05,0.05,0.0,0.69,0.15,0.01,0.04,0.04,0.02,0.02,0.16,0.06,0.04,0.29,5.76,1.59479,0.91734,0.67745,0.00165,0.00112,0.00053,0.00064,0.00064,0.0,0.36,0.12,1.76,0.62,5.65,0.0,1.61,1.83,1.95,0.22,0.98,0.13,-2.12,-0.52,1.8,0.42,2.94,-1.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.16,68.0,14.65,99.59,0.0,37.94,33.41,66.0,16.11,71.96,48.18
2007-11-15T12:00:00,1.27,5.47,0.05,0.05,0.0,0.34,0.14,0.01,0.04,0.04,0.02,0.02,0.16,0.07,0.04,0.29,5.47,1.36724,0.72445,0.64279,0.00139,0.00088,0.0005,0.00051,0.0005,0.0,0.32,0.1,1.47,0.52,5.36,0.0,1.36,1.15,1.58,0.21,0.99,0.1,0.02,-0.48,0.63,0.35,2.85,-2.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.29,68.0,13.83,99.59,0.0,41.0,35.4,61.0,16.11,50.09,0.0
2007-11-15T13:00:00,1.25,4.94,0.03,0.05,0.0,0.34,0.14,0.01,0.04,0.04,0.01,0.02,0.15,0.08,0.04,0.3,4.94,1.28103,0.69958,0.58145,0.00132,0.00087,0.00046,0.0005,0.0005,0.0,0.28,0.09,1.25,0.44,4.85,0.0,1.17,1.14,1.51,0.19,1.0,0.11,-0.1,-0.44,0.64,0.35,2.55,-2.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.16,68.0,13.07,99.59,0.0,39.92,34.01,58.0,14.99,54.84,1.9
