Hour,Electricity Use [kWh],Natural Gas Use [kBtu],Fuel Oil Use [kBtu],Propane Use [kBtu],Living Temperature [F],Unvented Attic Temperature [F],Vented Crawlspace Temperature [F]
4974,1.45,0.0,0.0,0.0,75.87,52.22,67.78
4975,2.15,0.0,0.0,0.0,73.84,56.72,68.99
4976,1.03,0.0,0.0,0.0,75.18,66.01,70.56
4977,0.67,0.0,0.0,0.0,76.95,78.83,72.18
4978,0.65,0.0,0.0,0.0,77.63,91.62,73.56
4979,5.33,0.0,0.0,0.0,78.0,101.87,75.05
4980,2.22,0.0,0.0,0.0,78.0,106.78,75.93
4981,1.35,0.0,0.0,0.0,78.0,111.74,76.77
4982,1.13,0.0,0.0,0.0,78.0,115.23,77.62
4983,1.33,0.0,0.0,0.0,78.0,116.19,78.24
4984,1.72,0.0,0.0,0.0,78.0,116.05,78.84
4985,1.69,0.0,0.0,0.0,78.0,114.3,79.39
4986,2.24,0.0,0.0,0.0,78.0,109.32,79.44
4987,1.89,0.0,0.0,0.0,78.0,102.43,79.2
4988,1.92,0.0,0.0,0.0,78.0,94.67,78.34
4989,1.38,0.0,0.0,0.0,78.0,87.52,76.72
4990,1.63,0.0,0.0,0.0,77.06,81.12,75.16
4991,1.11,0.0,0.0,0.0,76.09,76.15,74.45
4992,0.62,0.0,0.0,0.0,75.86,71.97,73.8
4993,0.46,0.0,0.0,0.0,75.15,68.36,72.97
4994,1.12,0.0,0.0,0.0,76.79,65.08,72.17
4995,0.39,0.0,0.0,0.0,77.27,62.17,71.6
4996,0.38,0.0,0.0,0.0,76.93,59.82,71.03
4997,0.36,0.0,0.0,0.0,76.66,57.87,70.46
4998,3.81,0.0,0.0,0.0,73.41,57.9,70.94
4999,0.67,0.0,0.0,0.0,74.67,61.55,71.92
5000,0.71,0.0,0.0,0.0,76.53,69.78,73.26
5001,0.86,0.0,0.0,0.0,77.95,81.78,75.5
5002,1.34,0.0,0.0,0.0,77.99,95.18,77.14
5003,1.1,0.0,0.0,0.0,78.0,109.96,78.4
5004,1.83,0.0,0.0,0.0,78.0,117.77,79.3
5005,3.31,0.0,0.0,0.0,78.0,122.47,80.3
5006,1.75,0.0,0.0,0.0,78.0,125.6,80.99
5007,1.58,0.0,0.0,0.0,78.0,126.3,81.64
5008,2.1,0.0,0.0,0.0,78.0,124.32,82.42
5009,1.97,0.0,0.0,0.0,78.0,119.9,82.8
5010,2.49,0.0,0.0,0.0,78.0,113.56,82.83
5011,3.22,0.0,0.0,0.0,78.0,105.5,82.34
5012,1.97,0.0,0.0,0.0,78.0,97.09,80.92
5013,2.15,0.0,0.0,0.0,78.0,89.86,79.67
5014,5.83,0.0,0.0,0.0,78.0,84.72,79.37
5015,1.02,0.0,0.0,0.0,77.76,80.73,78.23
5016,0.62,0.0,0.0,0.0,76.86,76.83,76.96
5017,0.46,0.0,0.0,0.0,75.8,73.12,75.87
5018,0.72,0.0,0.0,0.0,75.52,69.73,75.03
5019,0.39,0.0,0.0,0.0,74.97,66.48,74.01
5020,0.91,0.0,0.0,0.0,74.63,63.57,73.56
5021,2.68,0.0,0.0,0.0,73.85,61.56,73.16
5022,0.42,0.0,0.0,0.0,74.01,61.15,72.86
5023,1.83,0.0,0.0,0.0,74.59,64.05,73.84
5024,0.71,0.0,0.0,0.0,76.58,71.5,75.31
5025,0.87,0.0,0.0,0.0,77.95,82.92,77.64
5026,1.76,0.0,0.0,0.0,78.0,96.15,79.28
5027,1.45,0.0,0.0,0.0,78.0,109.19,80.54
5028,1.28,0.0,0.0,0.0,78.0,118.07,81.62
5029,1.77,0.0,0.0,0.0,78.0,122.96,82.64
5030,1.48,0.0,0.0,0.0,78.0,128.57,83.38
5031,1.66,0.0,0.0,0.0,78.0,129.95,84.03
5032,1.82,0.0,0.0,0.0,78.0,127.25,84.51
5033,3.18,0.0,0.0,0.0,78.0,122.52,85.01
5034,2.53,0.0,0.0,0.0,78.0,116.11,84.67
5035,2.24,0.0,0.0,0.0,78.0,107.79,84.05
5036,1.43,0.0,0.0,0.0,78.0,98.41,81.73
5037,1.0,0.0,0.0,0.0,77.97,89.98,79.76
5038,1.18,0.0,0.0,0.0,78.0,84.06,79.74
5039,1.17,0.0,0.0,0.0,77.8,79.58,78.86
5040,0.62,0.0,0.0,0.0,76.38,75.64,77.58
5041,0.46,0.0,0.0,0.0,75.83,72.51,77.2
5042,0.41,0.0,0.0,0.0,75.57,69.79,76.37
5043,0.49,0.0,0.0,0.0,75.29,67.61,76.16
5044,0.59,0.0,0.0,0.0,74.79,65.58,75.24
5045,0.36,0.0,0.0,0.0,74.14,63.54,74.46
5046,0.42,0.0,0.0,0.0,74.4,63.38,74.89
5047,0.59,0.0,0.0,0.0,75.58,66.67,75.86
5048,0.74,0.0,0.0,0.0,77.99,74.17,77.48
5049,2.64,0.0,0.0,0.0,78.0,84.08,79.67
5050,1.12,0.0,0.0,0.0,78.0,96.34,81.26
5051,1.31,0.0,0.0,0.0,78.0,106.37,82.41
5052,1.41,0.0,0.0,0.0,78.0,116.11,83.07
5053,1.14,0.0,0.0,0.0,78.0,120.42,80.77
5054,1.44,0.0,0.0,0.0,78.0,120.49,82.45
5055,1.93,0.0,0.0,0.0,78.0,120.83,83.64
5056,1.89,0.0,0.0,0.0,78.0,115.52,83.26
5057,1.56,0.0,0.0,0.0,78.0,107.92,83.09
5058,2.05,0.0,0.0,0.0,78.0,101.44,82.65
5059,3.12,0.0,0.0,0.0,78.0,95.68,82.12
5060,1.75,0.0,0.0,0.0,78.0,89.84,80.82
5061,1.0,0.0,0.0,0.0,77.82,84.23,79.36
5062,1.04,0.0,0.0,0.0,76.81,79.18,78.15
5063,0.86,0.0,0.0,0.0,75.9,75.07,77.49
5064,0.93,0.0,0.0,0.0,75.89,71.52,76.65
5065,0.46,0.0,0.0,0.0,75.28,68.5,75.98
5066,0.41,0.0,0.0,0.0,74.69,66.11,75.39
5067,0.39,0.0,0.0,0.0,74.25,64.11,74.79
5068,0.38,0.0,0.0,0.0,73.93,62.07,74.04
5069,0.36,0.0,0.0,0.0,73.48,60.17,73.47
5070,0.42,0.0,0.0,0.0,73.64,59.85,73.52
5071,0.59,0.0,0.0,0.0,74.18,62.78,73.97
5072,1.04,0.0,0.0,0.0,74.7,69.77,74.85
5073,0.67,0.0,0.0,0.0,76.28,80.06,75.97
5074,1.03,0.0,0.0,0.0,77.99,91.28,77.41
5075,1.18,0.0,0.0,0.0,78.0,103.68,78.86
5076,0.97,0.0,0.0,0.0,78.0,114.17,80.27
5077,1.12,0.0,0.0,0.0,78.0,121.55,81.45
5078,1.31,0.0,0.0,0.0,78.0,126.84,82.86
5079,1.88,0.0,0.0,0.0,78.0,129.07,83.85
5080,1.69,0.0,0.0,0.0,78.0,125.51,84.65
5081,1.77,0.0,0.0,0.0,78.0,118.8,84.26
5082,2.34,0.0,0.0,0.0,78.0,111.56,84.41
5083,1.94,0.0,0.0,0.0,78.0,103.82,83.91
5084,1.72,0.0,0.0,0.0,78.0,96.18,82.84
5085,1.44,0.0,0.0,0.0,78.0,89.47,81.09
5086,1.23,0.0,0.0,0.0,78.0,84.37,80.21
5087,0.86,0.0,0.0,0.0,77.77,80.29,79.38
5088,1.83,0.0,0.0,0.0,76.86,76.96,78.55
5089,0.66,0.0,0.0,0.0,77.97,74.21,77.82
5090,0.63,0.0,0.0,0.0,78.0,71.85,77.1
5091,0.39,0.0,0.0,0.0,74.67,69.72,76.42
5092,0.38,0.0,0.0,0.0,74.42,67.79,75.73
5093,0.36,0.0,0.0,0.0,74.42,66.55,75.74
5094,0.42,0.0,0.0,0.0,76.19,65.29,74.92
5095,0.59,0.0,0.0,0.0,74.92,67.32,75.64
5096,1.03,0.0,0.0,0.0,76.51,70.12,75.43
5097,0.68,0.0,0.0,0.0,77.67,72.83,75.92
5098,3.05,0.0,0.0,0.0,78.0,80.08,76.2
5099,2.87,0.0,0.0,0.0,78.0,90.91,78.09
5100,1.05,0.0,0.0,0.0,78.0,102.62,79.43
5101,1.15,0.0,0.0,0.0,78.0,111.73,80.34
5102,1.42,0.0,0.0,0.0,78.0,118.81,81.0
5103,1.52,0.0,0.0,0.0,78.0,118.05,81.77
5104,1.29,0.0,0.0,0.0,78.0,110.13,82.0
5105,1.33,0.0,0.0,0.0,78.0,101.64,81.17
5106,1.51,0.0,0.0,0.0,78.0,94.37,77.72
5107,1.96,0.0,0.0,0.0,78.0,88.41,77.71
5108,3.83,0.0,0.0,0.0,78.0,82.77,76.62
5109,1.41,0.0,0.0,0.0,78.0,77.52,76.05
5110,1.41,0.0,0.0,0.0,78.0,73.92,75.97
5111,1.14,0.0,0.0,0.0,78.0,71.43,75.23
5112,1.16,0.0,0.0,0.0,78.0,69.49,75.27
5113,0.63,0.0,0.0,0.0,78.0,68.21,75.06
5114,0.52,0.0,0.0,0.0,78.0,67.2,74.57
5115,0.44,0.0,0.0,0.0,78.0,65.69,73.94
5116,0.71,0.0,0.0,0.0,78.0,64.05,73.65
5117,0.36,0.0,0.0,0.0,77.98,62.84,73.59
5118,0.42,0.0,0.0,0.0,77.98,62.25,73.73
5119,0.78,0.0,0.0,0.0,78.0,66.03,74.24
5120,1.54,0.0,0.0,0.0,78.0,73.47,75.46
5121,3.4,0.0,0.0,0.0,78.0,83.52,76.69
5122,1.91,0.0,0.0,0.0,78.0,95.53,78.63
5123,1.37,0.0,0.0,0.0,78.0,105.67,79.3
5124,2.45,0.0,0.0,0.0,78.0,113.85,80.41
5125,1.66,0.0,0.0,0.0,78.0,119.38,81.58
5126,1.6,0.0,0.0,0.0,78.0,120.91,82.08
5127,0.67,0.0,0.0,0.0,76.31,111.81,79.47
5128,1.31,0.0,0.0,0.0,77.93,100.1,78.73
5129,1.23,0.0,0.0,0.0,77.99,92.76,78.53
5130,1.44,0.0,0.0,0.0,78.0,88.71,79.57
5131,1.52,0.0,0.0,0.0,78.0,85.15,78.17
5132,2.11,0.0,0.0,0.0,78.0,80.78,77.07
5133,1.37,0.0,0.0,0.0,78.0,76.24,76.03
5134,1.4,0.0,0.0,0.0,78.0,73.1,76.22
5135,1.2,0.0,0.0,0.0,74.81,70.88,75.78
5136,0.62,0.0,0.0,0.0,77.11,68.49,74.87
5137,0.47,0.0,0.0,0.0,78.0,66.02,74.18
5138,0.41,0.0,0.0,0.0,77.68,63.87,73.85
5139,0.39,0.0,0.0,0.0,77.54,62.39,73.73
5140,0.38,0.0,0.0,0.0,77.28,60.78,72.73
5141,0.68,0.0,0.0,0.0,72.66,59.98,72.89
5142,1.45,0.0,0.0,0.0,74.99,59.51,72.53
5143,2.14,0.0,0.0,0.0,77.33,62.72,73.42
5144,1.2,0.0,0.0,0.0,77.97,70.48,74.52
5145,0.72,0.0,0.0,0.0,78.0,81.26,75.82
5146,1.12,0.0,0.0,0.0,78.0,93.95,78.24
5147,5.67,0.0,0.0,0.0,78.0,107.07,79.2
5148,2.55,0.0,0.0,0.0,78.0,117.74,80.39
5149,1.73,0.0,0.0,0.0,78.0,124.74,81.46
5150,1.49,0.0,0.0,0.0,78.0,130.32,82.36
5151,1.7,0.0,0.0,0.0,78.0,131.95,83.22
5152,2.27,0.0,0.0,0.0,77.99,130.91,84.12
5153,2.2,0.0,0.0,0.0,77.99,127.8,84.81
5154,2.73,0.0,0.0,0.0,77.99,122.96,85.05
5155,2.26,0.0,0.0,0.0,77.99,114.64,84.2
5156,2.41,0.0,0.0,0.0,78.0,103.99,83.2
5157,2.26,0.0,0.0,0.0,78.0,95.87,82.43
5158,2.36,0.0,0.0,0.0,78.0,90.16,81.7
5159,1.72,0.0,0.0,0.0,78.0,85.83,80.95
5160,0.93,0.0,0.0,0.0,78.0,82.25,80.3
5161,0.46,0.0,0.0,0.0,76.91,78.89,78.88
5162,1.11,0.0,0.0,0.0,76.11,75.43,77.87
5163,0.39,0.0,0.0,0.0,75.33,71.98,76.84
5164,0.38,0.0,0.0,0.0,75.22,69.01,76.38
5165,0.36,0.0,0.0,0.0,74.72,67.33,76.59
5166,3.8,0.0,0.0,0.0,74.1,66.38,76.13
5167,0.66,0.0,0.0,0.0,75.73,69.18,76.82
5168,0.85,0.0,0.0,0.0,77.95,76.03,77.73
5169,1.07,0.0,0.0,0.0,77.99,85.23,79.41
5170,1.59,0.0,0.0,0.0,78.0,94.08,81.15
5171,1.34,0.0,0.0,0.0,78.0,101.2,81.75
5172,2.03,0.0,0.0,0.0,78.0,108.84,82.47
5173,3.48,0.0,0.0,0.0,78.0,117.49,83.36
5174,1.91,0.0,0.0,0.0,78.0,123.31,83.95
5175,1.76,0.0,0.0,0.0,78.0,124.03,84.85
5176,2.24,0.0,0.0,0.0,78.0,124.48,85.35
5177,1.88,0.0,0.0,0.0,78.0,120.07,85.55
5178,2.22,0.0,0.0,0.0,78.0,110.8,85.05
5179,3.07,0.0,0.0,0.0,78.0,102.25,84.21
5180,1.81,0.0,0.0,0.0,78.0,95.92,83.59
5181,2.85,0.0,0.0,0.0,78.0,90.61,82.97
5182,6.11,0.0,0.0,0.0,78.0,86.35,82.02
5183,1.43,0.0,0.0,0.0,78.0,83.22,81.38
5184,0.86,0.0,0.0,0.0,78.0,80.75,80.76
5185,0.69,0.0,0.0,0.0,78.0,78.58,80.36
5186,0.72,0.0,0.0,0.0,77.17,76.4,79.39
5187,0.39,0.0,0.0,0.0,76.3,74.36,78.85
5188,0.84,0.0,0.0,0.0,75.47,72.38,78.14
5189,2.77,0.0,0.0,0.0,75.17,70.63,77.81
5190,0.42,0.0,0.0,0.0,74.97,69.32,77.52
5191,1.83,0.0,0.0,0.0,77.67,71.79,78.42
5192,1.13,0.0,0.0,0.0,77.96,79.13,80.07
5193,1.32,0.0,0.0,0.0,77.99,91.84,81.83
5194,2.24,0.0,0.0,0.0,78.0,104.46,83.08
5195,1.62,0.0,0.0,0.0,78.0,113.21,84.43
5196,1.72,0.0,0.0,0.0,78.0,118.65,84.97
5197,2.03,0.0,0.0,0.0,78.0,122.73,85.66
5198,2.09,0.0,0.0,0.0,78.0,126.05,86.23
5199,1.96,0.0,0.0,0.0,78.0,128.77,86.97
5200,2.15,0.0,0.0,0.0,78.0,128.92,87.56
5201,3.12,0.0,0.0,0.0,78.0,126.3,87.9
5202,3.1,0.0,0.0,0.0,78.0,120.71,87.89
5203,2.16,0.0,0.0,0.0,78.0,111.62,86.56
5204,1.96,0.0,0.0,0.0,78.0,101.46,85.42
5205,2.24,0.0,0.0,0.0,78.0,94.23,84.82
5206,1.86,0.0,0.0,0.0,78.0,89.3,83.82
5207,1.45,0.0,0.0,0.0,78.0,85.28,82.85
5208,0.94,0.0,0.0,0.0,77.7,81.69,81.55
5209,0.46,0.0,0.0,0.0,77.57,78.53,81.09
5210,0.41,0.0,0.0,0.0,77.31,76.17,80.69
5211,0.39,0.0,0.0,0.0,77.05,74.45,80.13
5212,0.38,0.0,0.0,0.0,76.66,72.73,79.4
5213,0.68,0.0,0.0,0.0,76.18,70.8,78.85
5214,0.42,0.0,0.0,0.0,76.02,69.56,78.73
5215,0.59,0.0,0.0,0.0,76.34,71.02,78.76
5216,0.71,0.0,0.0,0.0,77.96,76.13,79.56
5217,2.85,0.0,0.0,0.0,77.99,84.47,80.39
5218,1.38,0.0,0.0,0.0,78.0,95.33,82.7
5219,1.53,0.0,0.0,0.0,78.0,105.82,83.88
5220,1.63,0.0,0.0,0.0,78.0,113.61,84.83
5221,2.04,0.0,0.0,0.0,78.0,118.5,85.8
5222,1.71,0.0,0.0,0.0,78.0,120.01,85.9
5223,2.05,0.0,0.0,0.0,78.0,117.41,85.16
5224,1.08,0.0,0.0,0.0,77.0,108.18,82.48
5225,0.76,0.0,0.0,0.0,77.31,97.21,81.59
5226,1.72,0.0,0.0,0.0,77.95,89.9,80.05
5227,2.96,0.0,0.0,0.0,77.99,85.14,80.0
5228,1.46,0.0,0.0,0.0,78.0,81.08,79.82
5229,1.46,0.0,0.0,0.0,78.0,77.11,79.04
5230,1.74,0.0,0.0,0.0,78.0,73.77,78.21
5231,0.87,0.0,0.0,0.0,76.65,70.85,78.05
5232,0.62,0.0,0.0,0.0,75.27,68.76,77.37
5233,0.46,0.0,0.0,0.0,74.24,67.58,77.16
5234,0.41,0.0,0.0,0.0,74.49,66.63,76.89
5235,0.7,0.0,0.0,0.0,73.68,66.04,76.81
5236,0.38,0.0,0.0,0.0,73.56,64.74,75.62
5237,0.36,0.0,0.0,0.0,75.08,62.86,75.09
5238,0.42,0.0,0.0,0.0,73.46,61.89,75.8
5239,0.59,0.0,0.0,0.0,73.63,64.79,76.15
5240,1.04,0.0,0.0,0.0,75.59,72.31,76.86
5241,0.68,0.0,0.0,0.0,77.84,82.8,78.24
5242,1.23,0.0,0.0,0.0,77.99,97.51,80.09
5243,1.33,0.0,0.0,0.0,78.0,108.65,82.1
5244,1.23,0.0,0.0,0.0,78.0,114.5,83.39
5245,1.31,0.0,0.0,0.0,78.0,119.58,83.97
5246,1.54,0.0,0.0,0.0,78.0,123.16,85.2
5247,1.63,0.0,0.0,0.0,78.0,120.02,85.62
5248,2.15,0.0,0.0,0.0,78.0,116.0,86.04
5249,2.01,0.0,0.0,0.0,78.0,113.5,85.87
5250,2.26,0.0,0.0,0.0,77.99,109.37,85.88
5251,2.13,0.0,0.0,0.0,78.0,102.58,85.13
5252,1.86,0.0,0.0,0.0,78.0,94.8,83.24
5253,1.03,0.0,0.0,0.0,77.51,87.75,81.31
5254,1.06,0.0,0.0,0.0,77.05,82.39,80.7
5255,0.87,0.0,0.0,0.0,76.42,78.3,80.03
5256,1.42,0.0,0.0,0.0,76.14,75.19,79.54
5257,0.78,0.0,0.0,0.0,75.06,72.82,78.92
5258,0.41,0.0,0.0,0.0,74.34,70.59,77.95
5259,0.39,0.0,0.0,0.0,74.04,68.54,77.37
5260,0.38,0.0,0.0,0.0,74.06,66.97,77.36
5261,0.36,0.0,0.0,0.0,73.58,65.24,76.32
5262,0.42,0.0,0.0,0.0,73.53,63.95,76.27
5263,0.59,0.0,0.0,0.0,74.0,66.58,76.95
5264,1.03,0.0,0.0,0.0,76.88,73.74,78.1
5265,0.85,0.0,0.0,0.0,77.95,84.78,79.45
5266,3.21,0.0,0.0,0.0,78.0,97.39,81.0
5267,2.98,0.0,0.0,0.0,78.0,111.01,82.63
5268,1.21,0.0,0.0,0.0,78.0,120.75,83.68
5269,1.31,0.0,0.0,0.0,78.0,128.33,84.52
5270,1.46,0.0,0.0,0.0,78.0,133.01,85.54
5271,1.9,0.0,0.0,0.0,78.0,133.64,85.74
5272,1.79,0.0,0.0,0.0,78.0,128.89,86.33
5273,1.97,0.0,0.0,0.0,78.0,120.49,86.42
5274,2.02,0.0,0.0,0.0,78.0,110.9,85.13
5275,2.16,0.0,0.0,0.0,78.0,101.1,84.06
5276,3.34,0.0,0.0,0.0,78.0,92.75,81.91
5277,1.03,0.0,0.0,0.0,77.96,86.52,81.07
5278,1.06,0.0,0.0,0.0,77.2,81.84,80.43
5279,0.87,0.0,0.0,0.0,74.01,77.93,79.27
5280,0.94,0.0,0.0,0.0,77.16,74.31,78.19
5281,0.61,0.0,0.0,0.0,77.97,71.65,77.9
5282,0.41,0.0,0.0,0.0,73.42,69.91,77.52
5283,0.39,0.0,0.0,0.0,74.4,68.43,76.94
5284,0.69,0.0,0.0,0.0,73.61,67.32,76.59
5285,0.36,0.0,0.0,0.0,75.51,66.46,76.11
5286,0.42,0.0,0.0,0.0,76.26,65.57,75.58
5287,0.59,0.0,0.0,0.0,76.26,65.2,75.27
5288,1.04,0.0,0.0,0.0,76.16,65.09,74.65
5289,2.79,0.0,0.0,0.0,75.85,64.98,74.19
5290,1.17,0.0,0.0,0.0,75.89,65.15,73.93
5291,0.68,0.0,0.0,0.0,75.89,65.26,73.32
5292,1.72,0.0,0.0,0.0,75.86,65.89,73.07
5293,0.82,0.0,0.0,0.0,72.56,68.18,73.81
5294,0.67,0.0,0.0,0.0,73.44,70.65,73.82
5295,0.67,0.0,0.0,0.0,73.86,75.22,74.22
5296,1.0,0.0,0.0,0.0,74.13,79.66,74.52
5297,0.76,0.0,0.0,0.0,74.14,82.62,74.6
5298,0.93,0.0,0.0,0.0,73.66,81.46,74.54
5299,0.97,0.0,0.0,0.0,73.18,76.94,74.22
5300,1.68,0.0,0.0,0.0,72.92,71.61,73.69
5301,1.03,0.0,0.0,0.0,74.35,68.06,73.33
5302,1.06,0.0,0.0,0.0,74.93,65.22,72.75
5303,1.2,0.0,0.0,0.0,74.35,62.07,71.56
5304,0.62,0.0,0.0,0.0,74.04,59.6,71.32
5305,0.46,0.0,0.0,0.0,73.93,57.96,71.21
5306,0.41,0.0,0.0,0.0,73.77,56.58,70.93
5307,0.39,0.0,0.0,0.0,73.6,55.81,70.83
5308,0.69,0.0,0.0,0.0,73.37,55.31,70.47
5309,0.36,0.0,0.0,0.0,73.1,54.5,70.05
5310,1.45,0.0,0.0,0.0,73.01,53.2,70.0
5311,2.14,0.0,0.0,0.0,72.91,53.71,70.37
5312,1.03,0.0,0.0,0.0,72.95,55.62,70.15
5313,0.68,0.0,0.0,0.0,72.97,58.43,70.31
5314,0.66,0.0,0.0,0.0,71.97,67.38,71.45
5315,5.28,0.0,0.0,0.0,73.05,81.6,73.02
5316,1.95,0.0,0.0,0.0,74.27,94.43,74.11
5317,1.02,0.0,0.0,0.0,75.07,101.33,74.73
5318,0.67,0.0,0.0,0.0,76.13,102.59,76.33
5319,0.86,0.0,0.0,0.0,77.41,105.84,77.53
5320,0.87,0.0,0.0,0.0,77.99,108.7,78.12
5321,0.76,0.0,0.0,0.0,73.63,101.7,76.63
5322,1.27,0.0,0.0,0.0,72.63,90.72,74.92
5323,0.97,0.0,0.0,0.0,75.39,83.32,73.91
5324,1.43,0.0,0.0,0.0,76.61,78.22,73.55
5325,1.41,0.0,0.0,0.0,76.47,73.51,72.83
5326,1.63,0.0,0.0,0.0,76.26,69.42,72.3
5327,1.13,0.0,0.0,0.0,76.19,66.19,72.0
5328,0.62,0.0,0.0,0.0,76.06,63.57,71.72
5329,0.46,0.0,0.0,0.0,75.79,61.36,71.25
5330,1.12,0.0,0.0,0.0,75.47,59.48,70.77
5331,0.39,0.0,0.0,0.0,75.3,57.89,70.49
5332,0.38,0.0,0.0,0.0,74.94,56.2,69.72
5333,0.36,0.0,0.0,0.0,74.69,54.88,69.55
5334,3.8,0.0,0.0,0.0,74.25,54.71,69.51
5335,0.65,0.0,0.0,0.0,74.58,56.59,69.75
5336,0.71,0.0,0.0,0.0,75.97,62.7,70.85
5337,0.68,0.0,0.0,0.0,73.2,72.01,72.16
5338,1.0,0.0,0.0,0.0,75.25,83.49,73.54
5339,0.68,0.0,0.0,0.0,77.15,96.38,75.23
5340,1.33,0.0,0.0,0.0,77.99,106.44,76.71
5341,2.85,0.0,0.0,0.0,78.0,113.27,77.98
5342,1.35,0.0,0.0,0.0,78.0,116.78,79.13
5343,1.26,0.0,0.0,0.0,78.0,117.52,79.93
5344,1.76,0.0,0.0,0.0,78.0,117.22,80.29
5345,1.61,0.0,0.0,0.0,78.0,112.21,80.19
5346,2.17,0.0,0.0,0.0,78.0,105.51,80.56
5347,2.63,0.0,0.0,0.0,78.0,97.98,79.5
5348,1.12,0.0,0.0,0.0,78.0,90.53,78.27
5349,2.15,0.0,0.0,0.0,77.14,84.38,77.32
5350,5.43,0.0,0.0,0.0,75.8,79.49,76.39
5351,1.02,0.0,0.0,0.0,74.98,75.62,76.04
5352,0.62,0.0,0.0,0.0,74.81,72.05,74.84
5353,0.46,0.0,0.0,0.0,74.03,68.7,74.06
5354,0.72,0.0,0.0,0.0,73.33,66.63,74.28
5355,0.39,0.0,0.0,0.0,73.05,65.33,73.85
5356,0.91,0.0,0.0,0.0,72.99,63.47,72.8
5357,2.64,0.0,0.0,0.0,72.86,61.42,72.65
5358,0.42,0.0,0.0,0.0,72.42,59.89,72.18
5359,1.83,0.0,0.0,0.0,73.23,62.42,73.02
5360,0.71,0.0,0.0,0.0,75.11,69.42,74.61
5361,0.68,0.0,0.0,0.0,76.32,79.4,75.47
5362,1.41,0.0,0.0,0.0,77.79,91.03,76.87
5363,1.13,0.0,0.0,0.0,77.99,100.5,78.6
5364,0.91,0.0,0.0,0.0,78.0,107.15,79.37
5365,1.44,0.0,0.0,0.0,78.0,112.82,80.34
5366,1.21,0.0,0.0,0.0,78.0,115.92,81.17
5367,1.4,0.0,0.0,0.0,78.0,118.59,81.84
5368,1.59,0.0,0.0,0.0,78.0,118.79,82.45
5369,2.85,0.0,0.0,0.0,78.0,114.87,82.91
5370,2.43,0.0,0.0,0.0,78.0,108.88,82.95
5371,1.86,0.0,0.0,0.0,78.0,100.98,81.86
5372,1.48,0.0,0.0,0.0,78.0,92.96,80.32
5373,1.59,0.0,0.0,0.0,78.0,86.39,78.77
5374,1.54,0.0,0.0,0.0,78.0,81.02,77.5
5375,1.58,0.0,0.0,0.0,78.0,76.92,76.69
5376,0.91,0.0,0.0,0.0,78.0,73.45,75.82
5377,0.67,0.0,0.0,0.0,78.0,70.5,74.99
5378,0.55,0.0,0.0,0.0,78.0,67.4,74.34
5379,0.46,0.0,0.0,0.0,78.0,64.7,73.76
5380,0.73,0.0,0.0,0.0,78.0,62.52,73.52
5381,0.36,0.0,0.0,0.0,77.9,60.62,72.84
5382,0.42,0.0,0.0,0.0,77.79,59.14,72.67
5383,0.72,0.0,0.0,0.0,77.99,61.89,73.11
5384,0.96,0.0,0.0,0.0,78.0,67.35,73.84
5385,2.76,0.0,0.0,0.0,78.0,75.98,74.91
5386,1.23,0.0,0.0,0.0,78.0,86.97,75.99
5387,1.37,0.0,0.0,0.0,78.0,95.66,78.62
5388,1.48,0.0,0.0,0.0,78.0,102.36,79.61
5389,1.12,0.0,0.0,0.0,78.0,104.39,78.36
5390,1.31,0.0,0.0,0.0,78.0,103.93,76.97
5391,1.61,0.0,0.0,0.0,78.0,99.44,78.46
5392,1.61,0.0,0.0,0.0,78.0,95.56,79.27
5393,0.76,0.0,0.0,0.0,77.21,90.93,78.32
5394,1.27,0.0,0.0,0.0,77.75,85.16,77.45
5395,2.45,0.0,0.0,0.0,75.82,80.88,76.61
5396,1.03,0.0,0.0,0.0,77.98,77.25,76.08
5397,1.35,0.0,0.0,0.0,75.28,74.12,75.78
5398,1.06,0.0,0.0,0.0,75.37,71.52,75.3
5399,0.87,0.0,0.0,0.0,74.81,68.97,74.46
5400,0.62,0.0,0.0,0.0,74.35,67.01,74.16
5401,0.78,0.0,0.0,0.0,73.99,65.65,73.9
5402,0.41,0.0,0.0,0.0,75.62,64.3,73.65
5403,0.39,0.0,0.0,0.0,76.22,63.16,73.43
5404,0.38,0.0,0.0,0.0,76.1,62.99,73.4
5405,0.36,0.0,0.0,0.0,75.82,62.79,72.86
5406,0.42,0.0,0.0,0.0,75.71,62.02,72.46
5407,0.59,0.0,0.0,0.0,76.67,64.29,72.8
5408,1.04,0.0,0.0,0.0,77.42,68.76,73.39
5409,0.7,0.0,0.0,0.0,78.0,75.45,74.19
5410,1.06,0.0,0.0,0.0,78.0,80.67,74.67
5411,1.01,0.0,0.0,0.0,77.41,88.38,75.96
5412,0.69,0.0,0.0,0.0,76.92,93.0,76.41
5413,0.68,0.0,0.0,0.0,77.75,92.5,77.2
5414,0.67,0.0,0.0,0.0,76.7,91.87,76.94
5415,0.67,0.0,0.0,0.0,77.74,92.36,77.19
5416,1.14,0.0,0.0,0.0,78.0,90.12,78.02
5417,1.08,0.0,0.0,0.0,78.0,86.88,76.84
5418,1.42,0.0,0.0,0.0,78.0,84.16,76.26
5419,1.29,0.0,0.0,0.0,74.17,80.44,75.62
5420,0.98,0.0,0.0,0.0,76.98,75.51,74.24
5421,1.03,0.0,0.0,0.0,73.44,71.73,74.22
